text,category,priority,source,category_encoded,priority_encoded
lock wrench broken pipeline carpenter,Maintenance,Low,synth_highacc,4,1
leak damage water pipeline sweeping,Maintenance,High,synth_highacc,4,2
book photocopy newspaper counter,Library,Medium,synth_highacc,8,0
witness raped statement sexual accused,Security / Discipline,High,synth_highacc,6,2
fare ticket refund rickshaw indicator,Transport,Low,synth_highacc,5,1
there was a group of people drinking alcohol on the bus last night they were being loud and spilling drinks on the seats the driver didn t seem to care,Transport,High,complaint_triage,5,2
payment for the backlog exam was deducted but the status is still unpaid the registration portal closes in two hours if i don t get the confirmation i won t be able to sit for the carry over paper this semester i have the bank transaction id and need a manual update to my profile,Academics,High,complaint_triage,2,2
case violence pending teasing vandalism,Security / Discipline,Low,synth_highacc,6,1
carpenter exposed cracked leak jammed,Maintenance,Medium,synth_highacc,4,0
usb monitor port storage software,IT Support,Medium,synth_highacc,0,0
balcony slow water corridor drainage,Hostels,High,synth_highacc,1,2
carpenter burst broken leak screwdriver,Maintenance,Medium,synth_highacc,4,0
drainage water overflowing toilet hostel,Hostels,Medium,synth_highacc,1,0
mug soap sink washroom shampoo ventilator,Hostels,Medium,synth_highacc,1,0
roof valve leak hole burst,Maintenance,High,synth_highacc,4,2
project faculty guide topic syllabus,Academics,Medium,synth_highacc,2,0
bank concession transfer arrear payable,Fees / Finance,Low,synth_highacc,3,1
dinner vegetable overcharge snack breakfast,Canteen,Low,synth_highacc,9,1
fine stack calculation abstract librarian,Library,High,synth_highacc,8,2
endorse transfer document procedure status,Administration,Medium,synth_highacc,7,0
violence abuse physical assault stalking,Security / Discipline,Low,synth_highacc,6,1
bunk locker exhaust service pillow,Hostels,High,synth_highacc,1,2
endorse affidavit procedure policy certificate,Administration,High,synth_highacc,7,2
sexually smuggling teasing sexual harrash,Security / Discipline,Low,synth_highacc,6,1
silent search zone librarian shelf,Library,Medium,synth_highacc,8,0
form seal download submission clerk,Administration,Low,synth_highacc,7,1
thesis delay submission group placement,Academics,High,synth_highacc,2,2
application submit fee download submission,Administration,High,synth_highacc,7,2
stamp seal notary document policy,Administration,Medium,synth_highacc,7,0
research bibliography shelf reference scan,Library,Medium,synth_highacc,8,0
duplicate entry in the misc fees section i ve been billed for id card replacement twice this month even though i only requested it once and paid at the counter please remove the second charge of 250 from my outstanding balance,Fees / Finance,Medium,complaint_triage,3,0
policy transfer unclear regulation verification,Administration,Low,synth_highacc,7,1
printer offline jam bug processor,IT Support,High,synth_highacc,0,2
the main boiler has reached critical pressure levels the gauge is in the red and the pressure release valve isn t popping we need a boiler technician to bleed the system immediately to prevent a rupture in the basement,Maintenance,High,complaint_triage,4,2
conductor bus rude mandatory stop,Transport,Low,synth_highacc,5,1
signature attestation required attestation enrollment,Administration,Medium,synth_highacc,7,0
windscreen pickup broken diesel headlight,Transport,High,synth_highacc,5,2
stamp seal submit dean hostel,Administration,High,synth_highacc,7,2
mess taste quality hygiene cheap,Canteen,Low,synth_highacc,9,1
window pillow shutter chair towel,Hostels,High,synth_highacc,1,2
there is a massive party happening in room 402 of block b there are at least 50 people in a room meant for four and they are throwing bottles off the balcony someone is going to get hit,Security / Discipline,High,complaint_triage,6,2
bed pillow squeaky expensive fan,Hostels,High,synth_highacc,1,2
route fuel changed schedule gear,Transport,High,synth_highacc,5,2
tuition reimbursement remission interest withdrawal,Fees / Finance,Medium,synth_highacc,3,0
official examination letter fee requested,Administration,High,synth_highacc,7,2
transfer admission certificate admission fee,Administration,High,synth_highacc,7,2
stipend installment delayed grant receipt,Fees / Finance,Low,synth_highacc,3,1
reported phishing fake bursar notice targeting students email requests payment via a suspicious external portal i did not click links others may have received it please initiate campus wide alert and filter updates headers available for analysis kindly confirm incident response steps time sensitive to prevent credential theft appreciate quick action,IT Support,High,complaint_triage,0,2
i m being charged for a meal plan that i specifically opted out of during registration i have the confirmation email proving i chose the no meal plan option,Administration,Medium,complaint_triage,7,0
cashier online statement loan budget,Fees / Finance,High,synth_highacc,3,2
battery battery dead route stop,Transport,High,synth_highacc,5,2
photocopy catalogue charges periodical zone,Library,Medium,synth_highacc,8,0
could we have more frequent pest control in the garden there are a lot of grasshoppers and small bugs that fly into the ground floor rooms in the evening it s a bit of a nuisance when the windows are open,Hostels,Low,complaint_triage,1,1
form submit download regulation rejected,Administration,Medium,synth_highacc,7,0
ip adapter address printer modem,IT Support,Medium,synth_highacc,0,0
search locate index newspaper card,Library,High,synth_highacc,8,2
violence evidence incident weapon offence,Security / Discipline,High,synth_highacc,6,2
vpn driver disconnecting antivirus modem,IT Support,Low,synth_highacc,0,1
someone is operating an unauthorized food stall in the quad they aren t wearing gloves and the food doesn t look like it s being kept at the right temperature,Security / Discipline,Low,complaint_triage,6,1
hygiene oil poor worth lunch,Canteen,Medium,synth_highacc,9,0
balance reimbursement enquiry audit fee,Fees / Finance,Low,synth_highacc,3,1
smoke sexually banned case stalk,Security / Discipline,High,synth_highacc,6,2
faculty curriculum final exam seminar,Academics,Medium,synth_highacc,2,0
geyser water leaking flush heating,Hostels,Medium,synth_highacc,1,0
signature application required clerk bonafide,Administration,High,synth_highacc,7,2
deadline submission official missing document,Administration,Low,synth_highacc,7,1
request for more power outlets in the study room most of us have laptops and chargers and the current four sockets are always occupied an extension cord or a power strip would be a great addition,Hostels,Low,complaint_triage,1,1
route stop extended numberplate fuel,Transport,High,synth_highacc,5,2
threatened stalking killed assaulted molested,Security / Discipline,Medium,synth_highacc,6,0
milk milk sour queue menu,Canteen,Medium,synth_highacc,9,0
traffic meter jam numberplate conductor,Transport,High,synth_highacc,5,2
scanner driver detecting bug vpn,IT Support,High,synth_highacc,0,2
hardware configure firmware mouse firmware,IT Support,Medium,synth_highacc,0,0
refund transaction process penalty online,Fees / Finance,Low,synth_highacc,3,1
bed fan squeaky mug corridor,Hostels,Low,synth_highacc,1,1
traffic route brake accident bus,Transport,Low,synth_highacc,5,1
penalty research counter membership periodical,Library,Low,synth_highacc,8,1
software center installs failing with generic error several updates show retry without details please push remediation or advise steps,IT Support,Low,complaint_triage,0,1
assignment professor deadline paper topic,Academics,Medium,synth_highacc,2,0
the wi fi signal in the study hall of block 2 is very weak we use that space for group studies between classes but we can t access any online resources or the lms a signal booster or a new access point is needed in that area,Academics,Medium,complaint_triage,2,0
toilet table blocked flush service,Hostels,Low,synth_highacc,1,1
document fee approval document,Administration,Medium,synth_highacc,7,0
lesson overdue difficult question internship,Academics,High,synth_highacc,2,2
result tutorial published textbook training,Academics,High,synth_highacc,2,2
brightness hotkeys stopped after update display is stuck too bright in lecture halls please help restore hotkey functionality,IT Support,Low,complaint_triage,0,1
the soap in the academic block washrooms has a very strong scent a more neutral or unscented soap would be better for students who are sensitive to strong fragrances in enclosed spaces,Academics,Low,complaint_triage,2,1
roof crack leak mopping cement,Maintenance,High,synth_highacc,4,2
stop stop skipped helmet mirror,Transport,Low,synth_highacc,5,1
procedure regulation enquiry sworn document,Administration,High,synth_highacc,7,2
bully assault complaint assault tease,Security / Discipline,High,synth_highacc,6,2
towel flush rough tap flush,Hostels,High,synth_highacc,1,2
ip protocol address patch mac,IT Support,High,synth_highacc,0,2
locker stinking jammed sink almirah,Hostels,Medium,synth_highacc,1,0
investigate complaint matter haras steal,Security / Discipline,Low,synth_highacc,6,1
balance installment enquiry concession grant,Fees / Finance,High,synth_highacc,3,2
backup connect restore authentication ethernet,IT Support,Low,synth_highacc,0,1
bill canteen glass rate breakfast,Canteen,Low,synth_highacc,9,1
abuse prohibited teasing threaten robbery,Security / Discipline,Low,synth_highacc,6,1
download login stuck scanner rebooting,IT Support,High,synth_highacc,0,2
pillow toilet flat table chair,Hostels,Low,synth_highacc,1,1
violence caught physical stalking scam,Security / Discipline,High,synth_highacc,6,2
drainage heating clogged dirty bathroom,Hostels,Medium,synth_highacc,1,0
presentation topic diploma group score,Academics,Low,synth_highacc,2,1
repair tile urgent wire grill,Maintenance,Low,synth_highacc,4,1
transaction debit credit bank grant,Fees / Finance,Low,synth_highacc,3,1
registrar document office seal procedure,Administration,High,synth_highacc,7,2
almanac shelf return bibliography overdue,Library,Low,synth_highacc,8,1
practical midterm viva viva lecture,Academics,Low,synth_highacc,2,1
presentation delayed evaluated workshop presentation,Academics,Medium,synth_highacc,2,0
plaster gutter falling paint construction,Maintenance,Medium,synth_highacc,4,0
project lecturer guide homework group,Academics,Low,synth_highacc,2,1
internship postpone opportunity project revaluation,Academics,Medium,synth_highacc,2,0
bill coffee vegetable rate oil,Canteen,Medium,synth_highacc,9,0
bank invoice transfer stipend payable,Fees / Finance,Low,synth_highacc,3,1
tube sparking flicker sweeping cement,Maintenance,High,synth_highacc,4,2
authentication connection wlan server error,IT Support,High,synth_highacc,0,2
locker stinking jammed balcony dirty,Hostels,Medium,synth_highacc,1,0
cable software loose freeze backup,IT Support,Low,synth_highacc,0,1
plumber fixture tap lock socket,Maintenance,Medium,synth_highacc,4,0
answer subject key marks topic,Academics,Medium,synth_highacc,2,0
guard case sleeping thief sexual,Security / Discipline,High,synth_highacc,6,2
fiction nonfiction aisle renew magazine,Library,Low,synth_highacc,8,1
